,id,url
62,Ml3RevpxZKmwSmDRNzMY5A,https://www.yelp.com/biz/figs-by-todd-english-boston-2?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
63,r65d-mDdDvI2kr79LiE-QA,https://www.yelp.com/biz/blunch-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
64,fUXHR5XBFa4qV_NvPXpuAA,https://www.yelp.com/biz/rochambeau-boston-2?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
65,SP97o6xotOT4fATH9HDsmQ,https://www.yelp.com/biz/shuns-kitchen-boston-2?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
66,D3EMZKhkRqUQya20IGv7lg,https://www.yelp.com/biz/rod-thai-family-taste-boston-2?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
67,8jxuIcCA4muy2j83X-DnIA,https://www.yelp.com/biz/kaju-tofu-house-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
68,MWI3zR7RperRH8CZKIU7Sw,https://www.yelp.com/biz/dig-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
69,7T5dtNO8z8nfHJ0Ak4dvfg,https://www.yelp.com/biz/pok%C3%A9-station-and-kitchen-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
70,xayS1Ht3N8g_YBe1wdEDCg,https://www.yelp.com/biz/the-capital-burger-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
71,5EmqULtZ3IFZ3hjxyXna5Q,https://www.yelp.com/biz/ilona-boston-2?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
72,SH4c_oijp86ooTJmLvx6SQ,https://www.yelp.com/biz/thaitation-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
73,a3p77nnJtZvJSLiLZRf1FA,https://www.yelp.com/biz/india-quality-restaurant-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
74,7bq2nCYCPuvI5o2GCFRAeg,https://www.yelp.com/biz/bukowski-tavern-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
75,AAZFsMBLNgNg58eA06bFJA,https://www.yelp.com/biz/sombrero-chiquito-boston-2?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
76,ecNJ3i9leabp-kFVtf_WTw,https://www.yelp.com/biz/the-banks-fish-house-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
77,5Jm8du6LOoQGvGcaDuVj7w,https://www.yelp.com/biz/tasty-burger-boston-7?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
